SPY,VO,IWM,EFA,VWO,AGG,IBND,VNQ
113.13752746582031,69.28858184814453,70.52091979980469,40.537479400634766,34.220523834228516,87.04651641845703,31.351062774658203,41.031158447265625
113.72377014160156,69.89440155029297,70.88636016845703,40.99728775024414,34.57323455810547,86.87078857421875,31.341686248779297,41.280086517333984
113.37699127197266,69.46165466308594,69.82484436035156,40.619056701660156,34.48121643066406,87.05986785888672,31.182554244995117,41.21953582763672
112.91460418701172,69.0116195678711,69.90312957763672,40.403987884521484,33.96748733520508,86.933837890625,31.24807357788086,41.63663864135742
111.26319885253906,67.74807739257812,68.51100158691406,39.11355209350586,32.771339416503906,87.1071548461914,31.00469970703125,41.08498001098633
112.03937530517578,68.42312622070312,69.15486907958984,39.59561538696289,33.16239547729492,87.02838897705078,31.182554244995117,41.3070068359375
113.154052734375,69.193359375,70.05106353759766,40.448490142822266,33.89081954956055,86.83140563964844,31.44467544555664,41.09172439575195
113.59169006347656,69.67806243896484,70.99945831298828,40.31498718261719,33.860137939453125,86.815673828125,31.08893394470215,41.293556213378906
113.59992980957031,69.46165466308594,70.86026763916016,40.21116256713867,33.5457763671875,86.89442443847656,31.29490089416504,41.59627914428711
115.64767456054688,70.69927978515625,72.26981353759766,40.863800048828125,34.404544830322266,86.60293579101562,31.145116806030273,42.43722152709961
115.52379608154297,70.3184814453125,71.67813873291016,40.50040054321289,33.821807861328125,86.13019561767578,30.836181640625,42.322853088378906
116.19266510009766,70.9156494140625,72.27850341796875,40.88603973388672,34.09783935546875,86.09081268310547,31.042137145996094,42.26230239868164
116.35348510742188,70.87239074707031,72.21758270263672,41.16786193847656,34.08250427246094,86.09868621826172,31.173198699951172,42.50450134277344
116.80964660644531,71.07144165039062,72.82665252685547,41.38294219970703,33.89081954956055,85.82295227050781,31.322980880737305,42.80050277709961
116.46961975097656,70.6300277709961,72.1740951538086,40.89346694946289,33.415428161621094,85.948974609375,31.3135986328125,42.739967346191406
116.27889251708984,70.68196868896484,72.15669250488281,40.62648010253906,33.49209976196289,86.15386199951172,31.276172637939453,42.67940902709961
115.44126892089844,70.03972625732422,71.46058654785156,40.344661712646484,32.97069549560547,86.23263549804688,31.304237365722656,42.09412384033203
115.81446838378906,70.36000061035156,72.15969848632812,40.62648010253906,33.208404541015625,86.42958068847656,31.51020050048828,42.35650634765625
117.4399185180664,71.31208038330078,73.66085815429688,41.14561080932617,33.72212600708008,86.36652374267578,31.762958526611328,42.8529052734375
117.07503509521484,71.02645874023438,73.14593505859375,40.88603973388672,33.56877899169922,86.4610595703125,31.725505828857422,42.859683990478516
116.4944839477539,70.53309631347656,72.71826171875,40.60423278808594,33.093387603759766,86.44532012939453,31.74422836303711,42.791866302490234
116.29545593261719,70.43787384033203,72.5087890625,40.344661712646484,32.98603057861328,86.68173217773438,31.734891891479492,42.81222152709961
116.77642822265625,70.61101531982422,72.27313995361328,40.70805358886719,33.33106994628906,86.54777526855469,31.79102897644043,43.16486740112305
117.63068389892578,71.14762115478516,73.16336059570312,41.18269729614258,33.70677947998047,86.55799865722656,31.650619506835938,43.470027923583984
117.14964294433594,71.08704376220703,72.67463684082031,40.46331787109375,33.576446533203125,86.18689727783203,31.519546508789062,43.30049133300781
115.9886245727539,70.10900115966797,71.51387023925781,39.55852508544922,32.909358978271484,86.36852264404297,31.43531608581543,42.82578659057617
115.93055725097656,69.9704818725586,71.19966125488281,39.32120895385742,33.10105895996094,86.56588745117188,31.145116806030273,42.66301727294922
114.62853240966797,69.06169128417969,70.03016662597656,39.150634765625,32.61799240112305,86.94495391845703,31.21063804626465,42.20864486694336
112.70452117919922,67.5469741821289,68.38066101074219,38.31259536743164,31.9892520904541,86.95282745361328,31.2293758392334,41.29991149902344
113.61675262451172,68.30865478515625,69.34941101074219,38.84657287597656,32.311283111572266,86.960693359375,31.2293758392334,41.828880310058594
115.10122680664062,69.4425048828125,70.34435272216797,39.55852508544922,33.131717681884766,86.8739013671875,31.351062774658203,42.40531539916992
113.73284912109375,68.7154541015625,69.41926574707031,38.80206298828125,32.64099884033203,87.14237213134766,31.117040634155273,42.22898483276367
113.65823364257812,68.56832122802734,69.53269958496094,39.083892822265625,32.48763656616211,87.15812683105469,31.304237365722656,42.8054313659668
115.34175872802734,69.63291931152344,70.5363540649414,39.70685577392578,32.82502365112305,87.17398071289062,31.2293758392334,43.1716423034668
114.9520034790039,69.3732681274414,70.00395965576172,39.49919891357422,32.679344177246094,87.2844467163086,31.201274871826172,42.88002395629883
114.21385192871094,69.11357116699219,69.60249328613281,39.26187515258789,32.571983337402344,87.2213363647461,31.2855167388916,42.88002395629883
114.40460968017578,69.16551971435547,70.00395965576172,39.64011001586914,32.77901840209961,87.23706817626953,31.44467544555664,43.402217864990234
113.44257354736328,68.47309875488281,69.03524017333984,38.84657287597656,32.18092727661133,87.32395935058594,31.351062774658203,42.95463180541992
113.87385559082031,68.51640319824219,69.55887603759766,39.15805435180664,32.234619140625,87.1976318359375,31.39786148071289,43.598880767822266
115.4329833984375,69.65889739990234,70.6410903930664,39.6920280456543,32.510643005371094,87.23706817626953,31.482118606567383,44.1007194519043
116.23741149902344,70.25611877441406,71.33927154541016,39.929344177246094,32.70999526977539,87.37133026123047,31.51020050048828,44.20922088623047
116.42815399169922,70.51578521728516,71.89786529541016,40.09250259399414,32.725345611572266,87.36344909667969,31.631898880004883,44.5143928527832
115.99690246582031,70.1695556640625,71.1036605834961,39.86259460449219,32.633331298828125,87.33184814453125,31.659992218017578,44.399105072021484
116.71842956542969,70.6282958984375,71.17349243164062,40.025760650634766,32.86335372924805,87.30020904541016,31.69743537902832,44.8806037902832
116.37012481689453,70.58503723144531,71.36547088623047,39.714271545410156,32.82502365112305,87.3872299194336,31.519546508789062,44.81278991699219
115.48274230957031,69.72813415527344,70.3617935180664,39.36570739746094,32.510643005371094,87.48219299316406,31.538284301757812,44.656803131103516
113.61675262451172,68.56832122802734,69.02649688720703,38.764984130859375,31.973922729492188,87.56924438476562,31.491474151611328,44.26347351074219
113.69969177246094,68.62889862060547,69.20978546142578,39.046810150146484,32.04292297363281,87.60090637207031,31.41660499572754,44.575439453125
113.24359130859375,68.2480697631836,69.16612243652344,38.446075439453125,31.582862854003906,87.66419219970703,31.351062774658203,44.49405288696289
112.57183837890625,68.01438903808594,68.77339172363281,38.0011100769043,31.153474807739258,87.68790435791016,31.154468536376953,44.351627349853516
112.80402374267578,68.12688446044922,69.03524017333984,38.17909622192383,31.314510345458984,87.60090637207031,31.201274871826172,44.38554000854492
112.46399688720703,68.0922622680664,68.86065673828125,37.941776275634766,30.88511848449707,87.66419219970703,31.135738372802734,44.480491638183594
111.22002410888672,67.20940399169922,67.94425964355469,37.2149772644043,30.187358856201172,87.86205291748047,30.929805755615234,43.91761779785156
110.58148956298828,66.76798248291016,67.82208251953125,36.74775314331055,29.957332611083984,87.81449890136719,30.620874404907227,43.68703842163086
110.15851593017578,66.2833023071289,67.33334350585938,36.38435745239258,29.48194122314453,87.7987060546875,30.58342742919922,43.20554733276367
108.5247573852539,64.56084442138672,65.80601501464844,35.93937301635742,29.098569869995117,87.85408020019531,30.46173667907715,41.94416809082031
107.59589385986328,63.71260452270508,65.18635559082031,35.6797981262207,28.914541244506836,87.83036041259766,30.499187469482422,41.435546875
109.44526672363281,65.40045166015625,66.72240447998047,36.46593475341797,29.58162498474121,87.81449890136719,30.499187469482422,42.33750534057617
109.63603210449219,65.49561309814453,66.32095336914062,36.33243942260742,29.34392738342285,87.60090637207031,30.321311950683594,42.418888092041016
109.694091796875,65.82454681396484,66.74860382080078,36.035797119140625,29.106225967407227,87.70374298095703,30.31195068359375,42.47991180419922
109.9096908569336,65.87647247314453,66.88822937011719,35.79846954345703,28.929882049560547,87.63253021240234,30.152814865112305,42.669795989990234
109.5531005859375,65.89379119873047,66.84458923339844,35.67238998413086,28.807201385498047,87.76703643798828,30.040477752685547,42.50026321411133
110.8799819946289,66.76798248291016,67.81336975097656,36.124778747558594,29.604633331298828,87.71957397460938,30.049833297729492,43.10382080078125
109.27110290527344,65.4437026977539,66.51294708251953,35.27191162109375,29.060226440429688,88.01236724853516,29.666025161743164,42.07980728149414
109.03063201904297,65.1840591430664,66.4256820678711,35.42023468017578,29.1522274017334,88.27344512939453,29.572406768798828,42.39854049682617
106.28556823730469,63.14136505126953,64.42704010009766,34.52286911010742,28.431482315063477,88.49388122558594,29.759632110595703,41.36094284057617
106.2358169555664,62.829750061035156,64.27867889404297,34.81209945678711,28.538829803466797,88.28775024414062,30.01239013671875,41.07611083984375
107.040283203125,63.66070556640625,65.10781860351562,35.064247131347656,28.64617156982422,88.10535430908203,29.87196922302246,41.92382049560547
109.44526672363281,65.14942169189453,66.71368408203125,36.04319763183594,29.451276779174805,87.84370422363281,30.040477752685547,42.8529052734375
109.51164245605469,64.82917785644531,66.27729034423828,36.09511184692383,29.589290618896484,87.97846221923828,30.143447875976562,42.547725677490234
110.3824462890625,65.39176940917969,67.17625427246094,35.9764518737793,29.34392738342285,87.93881225585938,29.918779373168945,43.15129470825195
108.9808578491211,64.16268920898438,65.69255065917969,35.62789535522461,28.983545303344727,88.01811981201172,29.92814064025879,42.181514739990234
110.23312377929688,64.8724365234375,66.52167510986328,36.221195220947266,29.589290618896484,87.94677734375,29.956220626831055,42.58163833618164
109.52818298339844,64.12808227539062,65.7536392211914,35.93195343017578,29.44359588623047,88.17671203613281,30.031118392944336,42.364627838134766
110.68926239013672,64.67337799072266,66.50421142578125,36.19894790649414,29.61229133605957,88.11328125,30.0872802734375,42.98176193237305
111.82133483886719,65.40907287597656,67.3944320678711,36.710670471191406,30.08768653869629,88.31941223144531,30.227706909179688,43.24623489379883
112.03805541992188,65.91111755371094,67.47294616699219,36.60684585571289,30.202695846557617,88.29566955566406,30.171541213989258,43.605655670166016
113.12176513671875,66.6900863647461,68.64250183105469,37.2149772644043,30.662750244140625,88.19255828857422,30.30259132385254,43.781978607177734
112.93833923339844,66.58619689941406,68.53775787353516,37.4300422668457,30.61675453186035,88.05782318115234,30.246429443359375,43.76163101196289
110.40416717529297,64.785888671875,66.87078094482422,36.45030212402344,29.49728012084961,88.17671203613281,29.984312057495117,43.049556732177734
111.25443267822266,65.28787994384766,67.63006591796875,36.76145935058594,29.619962692260742,88.04978942871094,30.115354537963867,43.05635070800781
109.47052001953125,64.11943817138672,66.57403564453125,35.94182586669922,29.083234786987305,88.3273696899414,30.068552017211914,42.83686828613281
110.02068328857422,64.50890350341797,66.83454895019531,36.17709732055664,29.34392738342285,88.23222351074219,29.993671417236328,42.98046112060547
111.0127182006836,64.97631072998047,67.92213439941406,36.51860046386719,29.504940032958984,88.2718734741211,29.806440353393555,43.15138626098633
110.69593048095703,64.94168090820312,67.80810546875,36.59449005126953,29.382265090942383,88.37499237060547,29.74091911315918,43.623172760009766
113.4552230834961,66.81989288330078,69.78157043457031,37.91499328613281,30.61675453186035,88.25604248046875,30.330669403076172,44.73768615722656
113.79700469970703,67.05359649658203,70.58849334716797,38.16543197631836,30.647422790527344,88.42524719238281,30.34939193725586,45.22999572753906
114.5472183227539,67.72872924804688,71.50944519042969,38.51453399658203,31.207157135009766,88.36166381835938,30.396209716796875,45.49665451049805
114.03035736083984,67.6248779296875,71.43049621582031,37.87704849243164,30.938785552978516,88.59213256835938,30.003026962280273,45.2163200378418
112.94670867919922,66.81989288330078,70.63236236572266,37.52035903930664,30.379051208496094,88.65567016601562,29.918779373168945,45.32571792602539
112.80499267578125,66.45638275146484,70.36044311523438,37.436885833740234,30.241037368774414,88.83043670654297,30.01239013671875,45.373573303222656
111.82133483886719,65.63411712646484,69.579833984375,37.186439514160156,29.942001342773438,88.87020111083984,29.918779373168945,44.888126373291016
111.83802032470703,65.5389175415039,69.3430404663086,37.30027770996094,30.080020904541016,88.86223602294922,29.8158016204834,44.935970306396484
111.29613494873047,65.32252502441406,69.106201171875,36.92841720581055,29.604633331298828,89.02120971679688,29.862607955932617,45.07271957397461
113.16343688964844,66.2833023071289,69.96575927734375,37.45205307006836,30.156692504882812,89.05290985107422,29.965578079223633,45.626583099365234
112.89672088623047,66.01494598388672,69.68506622314453,37.44447708129883,30.09535026550293,89.12445068359375,30.031118392944336,45.715450286865234
113.67193603515625,66.5169906616211,69.9306869506836,37.55071258544922,30.45572280883789,89.09266662597656,30.171541213989258,46.15304946899414
114.513916015625,67.01896667480469,70.36044311523438,37.8466911315918,30.348379135131836,89.26747131347656,30.143447875976562,45.879554748535156
114.81400299072266,67.20075988769531,70.1236343383789,38.19578170776367,30.65508270263672,89.19593048095703,30.190263748168945,45.40092849731445
113.76363372802734,66.47371673583984,69.22899627685547,37.30027770996094,30.19502830505371,89.32311248779297,29.993671417236328,45.1616096496582
112.61325073242188,65.7120361328125,68.12387084960938,36.533782958984375,29.45893669128418,89.40254974365234,29.900054931640625,44.83342742919922
111.64623260498047,64.84648132324219,67.22924041748047,36.1391487121582,29.336252212524414,89.51376342773438,29.61920166015625,44.68299102783203
111.67131042480469,64.88109588623047,67.37834167480469,36.3288688659668,29.45893669128418,89.54556274414062,29.84388542175293,44.6624641418457
113.51354217529297,66.01494598388672,67.95722961425781,37.436885833740234,30.08768653869629,89.48994445800781,30.1809024810791,45.05905532836914
115.60591125488281,67.41716003417969,69.5710678100586,38.22615051269531,30.96945571899414,89.2198257446289,30.246429443359375,45.48981857299805
115.60591125488281,67.19210815429688,69.3342514038086,38.18061065673828,30.78543472290039,89.37078094482422,30.162172317504883,45.7017707824707
114.79734802246094,66.84588623046875,68.72029113769531,37.945350646972656,30.678083419799805,89.45816040039062,30.3868408203125,45.63339614868164
114.69728088378906,66.39578247070312,67.58883666992188,37.952938079833984,30.777767181396484,89.35468292236328,30.200084686279297,45.41460037231445
113.9053726196289,65.91111755371094,67.34323120117188,37.42169952392578,30.348379135131836,89.37060546875,29.749624252319336,45.544517517089844
116.16448974609375,67.32193756103516,68.94831848144531,38.69667053222656,31.253150939941406,89.15567016601562,30.39716339111328,45.900062561035156
116.38953399658203,67.60758209228516,69.48334503173828,38.96987533569336,31.44484519958496,89.29096221923828,30.55670738220215,45.852203369140625
116.97307586669922,68.31732940673828,70.1148681640625,39.29620361328125,31.506181716918945,89.05216979980469,30.62241554260254,45.312042236328125
117.11477661132812,68.3259506225586,70.00959777832031,39.273433685302734,31.59819984436035,88.94071960449219,30.340862274169922,45.00435256958008
117.21479797363281,68.50772094726562,70.3428955078125,39.29620361328125,31.751550674438477,88.91680908203125,30.47224998474121,44.86076354980469
117.40655517578125,68.56832122802734,70.09730529785156,39.364505767822266,31.89723777770996,89.06011962890625,30.387786865234375,44.92230224609375
117.34818267822266,68.46446228027344,69.98330688476562,39.17477798461914,31.63654136657715,89.05216979980469,30.519174575805664,44.888126373291016
117.36483764648438,68.40386199951172,69.816650390625,39.26584243774414,31.64420509338379,88.84513854980469,30.415937423706055,44.79239273071289
117.49822998046875,68.74141693115234,70.43063354492188,39.15201187133789,31.55986213684082,88.55856323242188,30.247013092041016,44.99751663208008
118.3652114868164,69.38191223144531,71.1673812866211,39.63771057128906,31.88191032409668,88.44708251953125,30.453472137451172,45.339385986328125
118.52361297607422,69.58966827392578,71.66732025146484,39.69084167480469,31.705533981323242,88.55061340332031,30.537940979003906,45.35307693481445
118.53195190429688,69.42520141601562,71.50944519042969,39.64530563354492,31.705533981323242,88.518798828125,30.55670738220215,45.22315216064453
118.17346954345703,69.39058685302734,71.46558380126953,39.87297058105469,31.63654136657715,88.6381607055664,30.73502540588379,45.31887435913086
118.2235336303711,69.28669738769531,71.12352752685547,39.82743835449219,31.659542083740234,89.02031707763672,31.05410385131836,45.29151916503906
117.25652313232422,68.7240982055664,70.62356567382812,39.599761962890625,31.383501052856445,89.083984375,31.19487953186035,45.15477752685547
117.96504974365234,69.00110626220703,70.8165054321289,39.5390510559082,31.39883804321289,89.02031707763672,31.063488006591797,45.30519485473633
117.99007415771484,68.8799057006836,71.02703094482422,39.56181716918945,31.084470748901367,89.13970947265625,30.969635009765625,45.44194030761719
117.87336730957031,68.95780181884766,71.3515625,39.52387619018555,31.030803680419922,89.21138000488281,31.17609405517578,45.59922790527344
117.96504974365234,69.09629821777344,71.57084655761719,39.402442932128906,30.877450942993164,89.12383270263672,31.01656723022461,45.585548400878906
117.11477661132812,68.53369140625,70.86041259765625,38.818084716796875,30.501726150512695,89.17953491210938,31.035335540771484,45.482967376708984
117.67334747314453,68.88856506347656,71.14983367919922,39.159603118896484,30.7547664642334,89.45818328857422,31.26055145263672,45.626583099365234
117.56497192382812,69.03571319580078,72.01814270019531,38.962284088134766,30.609073638916016,89.44142150878906,31.243637084960938,45.94793701171875
117.46489715576172,68.95780181884766,72.03569030761719,38.85603332519531,30.44805908203125,89.44142150878906,31.22479820251465,45.86588668823242
119.84905242919922,70.3946304321289,73.36011505126953,39.819854736328125,31.09980583190918,89.23406219482422,31.300090789794922,46.276119232177734
120.31587219238281,70.8014144897461,73.90390014648438,40.41938400268555,31.828231811523438,89.2499771118164,31.817670822143555,46.3171501159668
119.6323471069336,70.49846649169922,73.57059478759766,40.100643157958984,31.44484519958496,89.26593780517578,31.742387771606445,45.954776763916016
119.96576690673828,70.69756317138672,73.72848510742188,40.55598831176758,31.789892196655273,89.1622543334961,31.921205520629883,46.091514587402344
120.36585235595703,71.00049591064453,74.10562133789062,40.82160568237305,31.927906036376953,88.9947280883789,31.977672576904297,46.1872444152832
122.19982147216797,71.80545806884766,75.07920837402344,41.443912506103516,32.740684509277344,89.2021255493164,32.24114227294922,46.754756927490234
122.74169158935547,72.48922729492188,75.7808837890625,41.853721618652344,33.1393928527832,88.83521270751953,32.43878936767578,47.01457595825195
122.32492065429688,71.90064239501953,75.4300308227539,41.633636474609375,32.84801483154297,88.97880554199219,32.532894134521484,46.8778190612793
122.22488403320312,71.56307983398438,75.1844482421875,41.45909118652344,32.82502365112305,89.03463745117188,32.41998291015625,46.43338394165039
122.29155731201172,71.81410217285156,75.05290985107422,41.633636474609375,32.81734848022461,89.2100601196289,32.43878936767578,46.17356491088867
122.29985046386719,71.38998413085938,74.7196273803711,41.36801528930664,32.65633010864258,89.15425872802734,32.35409164428711,45.48981857299805
122.24879455566406,71.40729522705078,74.99150848388672,41.39079666137695,32.702327728271484,89.29782104492188,32.34467697143555,45.49665451049805
122.06434631347656,71.1562728881836,74.7467269897461,41.2465934753418,32.69068908691406,89.39356231689453,32.27879333496094,45.32781219482422
120.76539611816406,70.16092681884766,73.6724853515625,40.95820999145508,32.217132568359375,89.53713989257812,32.20351791381836,44.659297943115234
120.08658599853516,69.7108154296875,73.205810546875,40.54840087890625,32.069644927978516,89.62486267089844,32.156463623046875,44.65240478515625
121.2179183959961,70.42057800292969,73.998291015625,41.03409957885742,32.582008361816406,89.56903076171875,32.32585144042969,44.84537124633789
120.65642547607422,70.24747467041016,73.46996307373047,40.22207260131836,32.3879280090332,89.69666290283203,32.09999084472656,44.77645492553711
120.97489166259766,70.26478576660156,73.71654510498047,40.54840087890625,32.72950744628906,89.66230773925781,32.18661117553711,44.44564437866211
121.10059356689453,70.4811782836914,73.85739135742188,40.70777130126953,32.70621109008789,89.73420715332031,32.346656799316406,44.783348083496094
121.59503936767578,70.60233306884766,73.6460952758789,40.54081344604492,32.53542709350586,89.70223236083984,32.38429641723633,44.87294006347656
122.46662139892578,71.19090270996094,74.14796447753906,41.03409957885742,32.83818817138672,89.57439422607422,32.69496154785156,44.859153747558594
122.47502899169922,71.1995620727539,74.05992126464844,41.08721923828125,32.814903259277344,89.3906021118164,32.62907409667969,44.9142951965332
122.05598449707031,71.05241394042969,73.59326171875,40.8443717956543,32.51212692260742,89.52644348144531,32.61966323852539,44.81781005859375
120.84917449951172,70.23881530761719,72.7303466796875,40.25242614746094,32.2481803894043,89.4305648803711,32.393714904785156,44.65240478515625
120.07815551757812,69.78008270263672,72.61589050292969,40.13859176635742,32.08516311645508,89.57439422607422,32.47843933105469,44.83159637451172
120.14521026611328,70.09166717529297,72.88005065917969,40.39662170410156,32.3879280090332,89.686279296875,32.459625244140625,44.7971305847168
119.75132751464844,69.78008270263672,72.29008483886719,40.35108184814453,32.29478073120117,89.75817108154297,32.51609420776367,44.638607025146484
120.74859619140625,70.25611877441406,72.76557922363281,40.74571228027344,32.51212692260742,89.8061294555664,32.5255126953125,44.93495559692383
121.97222137451172,70.99182891845703,73.30267333984375,41.421146392822266,32.79936599731445,89.66230773925781,32.826751708984375,45.21063995361328
122.52527618408203,71.38131713867188,73.96307373046875,41.80818176269531,33.063323974609375,89.38258361816406,33.005653381347656,45.08659362792969
122.20687866210938,71.34671020507812,73.55802917480469,41.648826599121094,32.970176696777344,89.35063171386719,32.79851150512695,45.548343658447266
120.17032623291016,70.2820816040039,72.06996154785156,41.08721923828125,32.457794189453125,89.46251678466797,32.70438766479492,45.16929244995117
120.18711853027344,70.10900115966797,72.05235290527344,41.3756103515625,32.79161071777344,89.3426513671875,32.77028274536133,44.941856384277344
118.51936340332031,69.41654968261719,71.69134521484375,40.48768615722656,32.108455657958984,89.54239654541016,32.610225677490234,44.487003326416016
118.18414306640625,69.14823150634766,71.49763488769531,40.51044845581055,32.16279220581055,89.47850799560547,32.60083770751953,44.45253372192383
118.52776336669922,69.34730529785156,71.78819274902344,40.7533073425293,32.48109436035156,89.2867202758789,32.26193618774414,44.328487396240234
118.4607162475586,69.2434310913086,71.4448013305664,40.69259262084961,32.255958557128906,89.52644348144531,32.393714904785156,43.942535400390625
118.4607162475586,69.4425048828125,71.87625122070312,40.66223907470703,32.20937728881836,89.6543197631836,32.55376052856445,44.369834899902344
119.7010726928711,70.66292572021484,72.63347625732422,41.14034652709961,32.68292236328125,89.5365982055664,32.421939849853516,44.583473205566406
118.63673400878906,69.94454193115234,71.48880004882812,40.74571228027344,32.48109436035156,89.59268951416016,32.29957962036133,44.87983322143555
118.87974548339844,70.2820816040039,71.96430969238281,40.64706039428711,32.6363525390625,89.74480438232422,32.17720031738281,44.583473205566406
119.80999755859375,70.9312515258789,72.50141906738281,41.03409957885742,32.84596252441406,89.48856353759766,32.30900192260742,44.77645492553711
117.09468841552734,69.50308990478516,70.7403793334961,40.41938400268555,32.34910583496094,89.69673919677734,32.29957962036133,44.57658767700195
115.68669128417969,68.61161041259766,69.74539947509766,40.05510711669922,31.953195571899414,89.80885314941406,32.29017639160156,44.04591751098633
115.78727722167969,68.65487670898438,69.89508819580078,40.07029342651367,32.069644927978516,89.76082611083984,32.2148551940918,43.92875289916992
115.87944793701172,68.54237365722656,69.69257354736328,40.0399284362793,32.16279220581055,89.7367935180664,32.13954544067383,43.82537841796875
115.4771728515625,68.41253662109375,69.29635620117188,39.842613220214844,31.860042572021484,89.89697265625,32.13954544067383,43.790916442871094
113.91836547851562,67.52967834472656,68.01080322265625,39.42522048950195,31.394243240356445,89.92098999023438,32.16777801513672,42.97077941894531
113.72561645507812,67.22673034667969,67.65860748291016,39.55422592163086,31.5029239654541,89.83293151855469,32.13954544067383,42.770912170410156
114.2871322631836,67.65949249267578,68.22212982177734,39.531463623046875,31.580570220947266,89.86492156982422,32.12070846557617,43.032814025878906
116.60021209716797,68.897216796875,69.66619110107422,40.38903045654297,32.13950729370117,89.92900085449219,32.17720031738281,43.563480377197266
116.65049743652344,69.08763122558594,69.7894515991211,40.44974136352539,32.0618782043457,89.76082611083984,32.205421447753906,43.88740921020508
116.8683853149414,69.28669738769531,70.15924835205078,40.51804733276367,32.015296936035156,89.60867309570312,32.13954544067383,43.81159591674805
118.4607162475586,70.04837036132812,70.85484313964844,41.39079666137695,32.51212692260742,89.66473388671875,32.685550689697266,44.135501861572266
118.20928955078125,69.89258575439453,71.08380126953125,41.29212188720703,32.558719635009766,89.69673919677734,32.60083770751953,44.22509002685547
117.60587310791016,69.6416015625,70.99575805664062,41.08721923828125,32.287010192871094,89.81690216064453,32.61966323852539,43.97699737548828
